
CREATED_ON,MODIFIED_ON,PRIVILEGE,GRANTED_ON,NAME,TABLE_CATALOG,TABLE_SCHEMA,GRANTED_TO,GRANTEE_NAME,GRANT_OPTION,GRANTED_BY,DELETED_ON,GRANTED_BY_ROLE_TYPE
2022-06-16T11:06:28.185-04:00,2022-06-16T11:06:28.185-04:00,SELECT,TABLE,EMPLOYMENT_TYPE_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODUSERBI,FALSE,PRODADMINDI,,ROLE
2022-06-16T11:06:28.174-04:00,2022-06-16T11:06:28.179-04:00,DELETE,TABLE,EMPLOYMENT_TYPE_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-16T11:06:28.185-04:00,2022-06-16T11:06:28.185-04:00,SELECT,TABLE,EMPLOYMENT_TYPE_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINBI,FALSE,PRODADMINDI,,ROLE
2022-12-05T11:31:14.462-05:00,2022-12-05T11:31:14.462-05:00,SELECT,TABLE,EMPLOYMENT_TYPE_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,SNDBX_USER,FALSE,PRODADMINDI,,ROLE
2022-06-16T11:06:28.182-04:00,2022-06-16T11:06:28.183-04:00,REFERENCES,TABLE,EMPLOYMENT_TYPE_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-16T11:06:28.184-04:00,2022-06-16T11:06:28.184-04:00,SELECT,TABLE,EMPLOYMENT_TYPE_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-16T11:06:28.183-04:00,2022-06-16T11:06:28.183-04:00,REBUILD,TABLE,EMPLOYMENT_TYPE_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-16T11:06:28.186-04:00,2022-06-16T11:06:28.187-04:00,TRUNCATE,TABLE,EMPLOYMENT_TYPE_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-16T11:06:28.184-04:00,2022-06-16T11:06:28.184-04:00,SELECT,TABLE,EMPLOYMENT_TYPE_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODUSERDI,FALSE,PRODADMINDI,,ROLE
2022-06-16T11:06:28.183-04:00,2022-06-16T11:06:28.183-04:00,SELECT,TABLE,EMPLOYMENT_TYPE_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,DATADIRECTOR,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:06.673-04:00,2022-06-30T09:48:06.673-04:00,INSERT,TABLE,SFDC_USER,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:06.67-04:00,2022-06-30T09:48:06.673-04:00,DELETE,TABLE,SFDC_USER,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:06.674-04:00,2022-06-30T09:48:06.674-04:00,REFERENCES,TABLE,SFDC_USER,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:06.676-04:00,2022-06-30T09:48:06.677-04:00,UPDATE,TABLE,SFDC_USER,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:06.674-04:00,2022-06-30T09:48:06.674-04:00,REBUILD,TABLE,SFDC_USER,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:06.639-04:00,2022-06-30T09:48:06.639-04:00,OWNERSHIP,TABLE,SFDC_USER,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,TRUE,PRODADMINDI,,ROLE
2022-10-07T15:40:58.767-04:00,2022-10-07T15:40:58.767-04:00,SELECT,TABLE,SFDC_USER,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODUSERBI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:06.675-04:00,2022-06-30T09:48:06.675-04:00,SELECT,TABLE,SFDC_USER,CORPITDATAPROD,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:06.676-04:00,2022-06-30T09:48:06.676-04:00,TRUNCATE,TABLE,SFDC_USER,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:06.675-04:00,2022-06-30T09:48:06.676-04:00,SELECT,TABLE,SFDC_USER,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:06.675-04:00,2022-06-30T09:48:06.675-04:00,SELECT,TABLE,SFDC_USER,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODUSERDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:52.836-04:00,2022-06-30T09:50:52.841-04:00,DELETE,TABLE,SFDC_OPPORTUNITY,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:52.85-04:00,2022-06-30T09:50:52.852-04:00,SELECT,TABLE,SFDC_OPPORTUNITY,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-10-07T15:40:58.689-04:00,2022-10-07T15:40:58.69-04:00,SELECT,TABLE,SFDC_OPPORTUNITY,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODUSERBI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:52.852-04:00,2022-06-30T09:50:52.854-04:00,TRUNCATE,TABLE,SFDC_OPPORTUNITY,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:52.845-04:00,2022-06-30T09:50:52.846-04:00,REBUILD,TABLE,SFDC_OPPORTUNITY,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:52.815-04:00,2022-06-30T09:50:52.816-04:00,OWNERSHIP,TABLE,SFDC_OPPORTUNITY,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,TRUE,PRODADMINDI,,ROLE
2022-06-30T09:50:52.847-04:00,2022-06-30T09:50:52.848-04:00,SELECT,TABLE,SFDC_OPPORTUNITY,CORPITDATAPROD,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:52.854-04:00,2022-06-30T09:50:52.855-04:00,UPDATE,TABLE,SFDC_OPPORTUNITY,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:52.849-04:00,2022-06-30T09:50:52.85-04:00,SELECT,TABLE,SFDC_OPPORTUNITY,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODUSERDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:52.842-04:00,2022-06-30T09:50:52.843-04:00,INSERT,TABLE,SFDC_OPPORTUNITY,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:52.844-04:00,2022-06-30T09:50:52.845-04:00,REFERENCES,TABLE,SFDC_OPPORTUNITY,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:44.823-04:00,2022-06-30T09:48:44.823-04:00,OWNERSHIP,TABLE,SFDC_DATED_CONVERSIONRATE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,TRUE,PRODADMINDI,,ROLE
2022-06-30T09:48:44.856-04:00,2022-06-30T09:48:44.856-04:00,INSERT,TABLE,SFDC_DATED_CONVERSIONRATE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:44.859-04:00,2022-06-30T09:48:44.859-04:00,TRUNCATE,TABLE,SFDC_DATED_CONVERSIONRATE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:44.858-04:00,2022-06-30T09:48:44.858-04:00,SELECT,TABLE,SFDC_DATED_CONVERSIONRATE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODUSERDI,FALSE,PRODADMINDI,,ROLE
2022-10-07T15:40:58.638-04:00,2022-10-07T15:40:58.64-04:00,SELECT,TABLE,SFDC_DATED_CONVERSIONRATE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODUSERBI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:44.857-04:00,2022-06-30T09:48:44.858-04:00,REBUILD,TABLE,SFDC_DATED_CONVERSIONRATE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:44.859-04:00,2022-06-30T09:48:44.86-04:00,UPDATE,TABLE,SFDC_DATED_CONVERSIONRATE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:44.857-04:00,2022-06-30T09:48:44.857-04:00,REFERENCES,TABLE,SFDC_DATED_CONVERSIONRATE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:44.858-04:00,2022-06-30T09:48:44.858-04:00,SELECT,TABLE,SFDC_DATED_CONVERSIONRATE,CORPITDATAPROD,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:44.859-04:00,2022-06-30T09:48:44.859-04:00,SELECT,TABLE,SFDC_DATED_CONVERSIONRATE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:48:44.851-04:00,2022-06-30T09:48:44.856-04:00,DELETE,TABLE,SFDC_DATED_CONVERSIONRATE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:01.356-04:00,2022-06-30T09:50:01.356-04:00,SELECT,TABLE,SFDC_PROFILE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:01.356-04:00,2022-06-30T09:50:01.356-04:00,SELECT,TABLE,SFDC_PROFILE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODUSERDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:01.357-04:00,2022-06-30T09:50:01.357-04:00,UPDATE,TABLE,SFDC_PROFILE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:01.356-04:00,2022-06-30T09:50:01.357-04:00,TRUNCATE,TABLE,SFDC_PROFILE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:01.351-04:00,2022-06-30T09:50:01.353-04:00,DELETE,TABLE,SFDC_PROFILE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:01.354-04:00,2022-06-30T09:50:01.355-04:00,REFERENCES,TABLE,SFDC_PROFILE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:01.333-04:00,2022-06-30T09:50:01.333-04:00,OWNERSHIP,TABLE,SFDC_PROFILE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,TRUE,PRODADMINDI,,ROLE
2022-06-30T09:50:01.355-04:00,2022-06-30T09:50:01.355-04:00,REBUILD,TABLE,SFDC_PROFILE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-10-07T15:40:58.75-04:00,2022-10-07T15:40:58.75-04:00,SELECT,TABLE,SFDC_PROFILE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODUSERBI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:01.355-04:00,2022-06-30T09:50:01.355-04:00,SELECT,TABLE,SFDC_PROFILE,CORPITDATAPROD,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:50:01.354-04:00,2022-06-30T09:50:01.354-04:00,INSERT,TABLE,SFDC_PROFILE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:49:24.959-04:00,2022-06-30T09:49:24.959-04:00,REFERENCES,TABLE,SFDC_KSDWCLS_AUDIENCE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:49:24.961-04:00,2022-06-30T09:49:24.962-04:00,SELECT,TABLE,SFDC_KSDWCLS_AUDIENCE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODUSERDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:49:24.962-04:00,2022-06-30T09:49:24.962-04:00,SELECT,TABLE,SFDC_KSDWCLS_AUDIENCE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:49:24.932-04:00,2022-06-30T09:49:24.933-04:00,OWNERSHIP,TABLE,SFDC_KSDWCLS_AUDIENCE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,TRUE,PRODADMINDI,,ROLE
2022-06-30T09:49:24.963-04:00,2022-06-30T09:49:24.963-04:00,UPDATE,TABLE,SFDC_KSDWCLS_AUDIENCE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:49:24.963-04:00,2022-06-30T09:49:24.963-04:00,TRUNCATE,TABLE,SFDC_KSDWCLS_AUDIENCE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:49:24.954-04:00,2022-06-30T09:49:24.958-04:00,DELETE,TABLE,SFDC_KSDWCLS_AUDIENCE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:49:24.96-04:00,2022-06-30T09:49:24.96-04:00,REBUILD,TABLE,SFDC_KSDWCLS_AUDIENCE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:49:24.958-04:00,2022-06-30T09:49:24.959-04:00,INSERT,TABLE,SFDC_KSDWCLS_AUDIENCE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-10-07T15:40:58.667-04:00,2022-10-07T15:40:58.668-04:00,SELECT,TABLE,SFDC_KSDWCLS_AUDIENCE,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODUSERBI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:49:24.96-04:00,2022-06-30T09:49:24.96-04:00,SELECT,TABLE,SFDC_KSDWCLS_AUDIENCE,CORPITDATAPROD,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:47:22.814-04:00,2022-06-30T09:47:22.815-04:00,UPDATE,TABLE,SFDC_ACCOUNT,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-10-07T15:40:58.626-04:00,2022-10-07T15:40:58.626-04:00,SELECT,TABLE,SFDC_ACCOUNT,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODUSERBI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:47:22.786-04:00,2022-06-30T09:47:22.786-04:00,OWNERSHIP,TABLE,SFDC_ACCOUNT,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,TRUE,PRODADMINDI,,ROLE
2022-06-30T09:47:22.81-04:00,2022-06-30T09:47:22.812-04:00,REFERENCES,TABLE,SFDC_ACCOUNT,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:47:22.81-04:00,2022-06-30T09:47:22.81-04:00,INSERT,TABLE,SFDC_ACCOUNT,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:47:22.813-04:00,2022-06-30T09:47:22.813-04:00,SELECT,TABLE,SFDC_ACCOUNT,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODUSERDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:47:22.814-04:00,2022-06-30T09:47:22.814-04:00,TRUNCATE,TABLE,SFDC_ACCOUNT,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:47:22.812-04:00,2022-06-30T09:47:22.812-04:00,REBUILD,TABLE,SFDC_ACCOUNT,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:47:22.805-04:00,2022-06-30T09:47:22.81-04:00,DELETE,TABLE,SFDC_ACCOUNT,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:47:22.813-04:00,2022-06-30T09:47:22.813-04:00,SELECT,TABLE,SFDC_ACCOUNT,CORPITDATAPROD,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:47:22.813-04:00,2022-06-30T09:47:22.814-04:00,SELECT,TABLE,SFDC_ACCOUNT,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:51:37.05-04:00,2022-06-30T09:51:37.05-04:00,TRUNCATE,TABLE,SFDC_OPPRTNTY_FIELD_HIST,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:51:37.049-04:00,2022-06-30T09:51:37.049-04:00,SELECT,TABLE,SFDC_OPPRTNTY_FIELD_HIST,CORPITDATAPROD,EDW_LND_TB,ROLE,DATADIRECTOR,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:51:37.048-04:00,2022-06-30T09:51:37.048-04:00,REBUILD,TABLE,SFDC_OPPRTNTY_FIELD_HIST,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:51:37.051-04:00,2022-06-30T09:51:37.052-04:00,UPDATE,TABLE,SFDC_OPPRTNTY_FIELD_HIST,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:51:37.006-04:00,2022-06-30T09:51:37.008-04:00,OWNERSHIP,TABLE,SFDC_OPPRTNTY_FIELD_HIST,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,TRUE,PRODADMINDI,,ROLE
2022-10-07T15:40:58.703-04:00,2022-10-07T15:40:58.703-04:00,SELECT,TABLE,SFDC_OPPRTNTY_FIELD_HIST,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODUSERBI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:51:37.05-04:00,2022-06-30T09:51:37.05-04:00,SELECT,TABLE,SFDC_OPPRTNTY_FIELD_HIST,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:51:37.046-04:00,2022-06-30T09:51:37.048-04:00,REFERENCES,TABLE,SFDC_OPPRTNTY_FIELD_HIST,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:51:37.04-04:00,2022-06-30T09:51:37.045-04:00,DELETE,TABLE,SFDC_OPPRTNTY_FIELD_HIST,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:51:37.049-04:00,2022-06-30T09:51:37.049-04:00,SELECT,TABLE,SFDC_OPPRTNTY_FIELD_HIST,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODUSERDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:51:37.045-04:00,2022-06-30T09:51:37.046-04:00,INSERT,TABLE,SFDC_OPPRTNTY_FIELD_HIST,CORPITDATAPROD,EDW_LND_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:52:45.553-04:00,2022-06-30T09:52:45.554-04:00,OWNERSHIP,TABLE,CURRENCY_CONVERSION_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,TRUE,PRODADMINDI,,ROLE
2022-06-30T09:52:45.593-04:00,2022-06-30T09:52:45.595-04:00,SELECT,TABLE,CURRENCY_CONVERSION_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:52:45.592-04:00,2022-06-30T09:52:45.592-04:00,SELECT,TABLE,CURRENCY_CONVERSION_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODUSERDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:52:45.589-04:00,2022-06-30T09:52:45.59-04:00,REBUILD,TABLE,CURRENCY_CONVERSION_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:52:45.581-04:00,2022-06-30T09:52:45.586-04:00,DELETE,TABLE,CURRENCY_CONVERSION_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:52:45.586-04:00,2022-06-30T09:52:45.588-04:00,INSERT,TABLE,CURRENCY_CONVERSION_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:52:45.6-04:00,2022-06-30T09:52:45.601-04:00,UPDATE,TABLE,CURRENCY_CONVERSION_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-12-05T11:31:14.372-05:00,2022-12-05T11:31:14.372-05:00,SELECT,TABLE,CURRENCY_CONVERSION_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,SNDBX_USER,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:52:45.588-04:00,2022-06-30T09:52:45.589-04:00,REFERENCES,TABLE,CURRENCY_CONVERSION_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:52:45.597-04:00,2022-06-30T09:52:45.597-04:00,TRUNCATE,TABLE,CURRENCY_CONVERSION_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:52:45.591-04:00,2022-06-30T09:52:45.591-04:00,SELECT,TABLE,CURRENCY_CONVERSION_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,DATADIRECTOR,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:52:45.596-04:00,2022-06-30T09:52:45.596-04:00,SELECT,TABLE,CURRENCY_CONVERSION_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODUSERBI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:52:45.595-04:00,2022-06-30T09:52:45.595-04:00,SELECT,TABLE,CURRENCY_CONVERSION_LKP,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINBI,FALSE,PRODADMINDI,,ROLE
2022-12-05T11:31:14.658-05:00,2022-12-05T11:31:14.658-05:00,SELECT,TABLE,OPPORTUNITY_MAS,CORPITDATAPROD,EDW_INT_TB,ROLE,SNDBX_USER,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:53:06.046-04:00,2022-06-30T09:53:06.047-04:00,INSERT,TABLE,OPPORTUNITY_MAS,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:53:06.052-04:00,2022-06-30T09:53:06.052-04:00,SELECT,TABLE,OPPORTUNITY_MAS,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODUSERBI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:53:06.048-04:00,2022-06-30T09:53:06.048-04:00,REFERENCES,TABLE,OPPORTUNITY_MAS,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:53:06.049-04:00,2022-06-30T09:53:06.05-04:00,SELECT,TABLE,OPPORTUNITY_MAS,CORPITDATAPROD,EDW_INT_TB,ROLE,DATADIRECTOR,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:53:06.048-04:00,2022-06-30T09:53:06.048-04:00,REBUILD,TABLE,OPPORTUNITY_MAS,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:53:06.052-04:00,2022-06-30T09:53:06.052-04:00,TRUNCATE,TABLE,OPPORTUNITY_MAS,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:53:06.02-04:00,2022-06-30T09:53:06.021-04:00,OWNERSHIP,TABLE,OPPORTUNITY_MAS,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,TRUE,PRODADMINDI,,ROLE
2022-06-30T09:53:06.05-04:00,2022-06-30T09:53:06.051-04:00,SELECT,TABLE,OPPORTUNITY_MAS,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODUSERDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:53:06.052-04:00,2022-06-30T09:53:06.054-04:00,UPDATE,TABLE,OPPORTUNITY_MAS,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:53:06.051-04:00,2022-06-30T09:53:06.051-04:00,SELECT,TABLE,OPPORTUNITY_MAS,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINBI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:53:06.04-04:00,2022-06-30T09:53:06.045-04:00,DELETE,TABLE,OPPORTUNITY_MAS,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T09:53:06.051-04:00,2022-06-30T09:53:06.051-04:00,SELECT,TABLE,OPPORTUNITY_MAS,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
2022-06-30T10:13:02.199-04:00,2022-06-30T10:13:02.201-04:00,SELECT,TABLE,D_CAL,CORPITDATAPROD,EDW_INT_TB,ROLE,DATADIRECTOR,FALSE,PRODADMINDI,,ROLE
2022-06-30T10:13:02.199-04:00,2022-06-30T10:13:02.199-04:00,REFERENCES,TABLE,D_CAL,CORPITDATAPROD,EDW_INT_TB,ROLE,PRODADMINDI,FALSE,PRODADMINDI,,ROLE
